geo_id,source_id,country,school_name,school_name_romanized,isced_level,school_type,sector,adm0,adm1,adm2,adm3,urban_rural,ghsl_smod_code,ghsl_urban_rural,latitude,longitude,coordinate_source,coordinate_precision,status
GTM_010199,12-16-0755-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.835636,-92.103464,official_emis,exact,open
GTM_010200,12-16-0756-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.810008,-92.101553,official_emis,exact,open
GTM_010201,12-16-0757-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.802963,-92.112593,official_emis,exact,open
GTM_010202,12-16-0758-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.831084,-92.072694,official_emis,exact,open
GTM_010203,12-16-0759-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.817283,-92.091645,official_emis,exact,open
GTM_010204,12-16-0760-43,GTM,EORM MONJA BLANCA,,1,Primaria,public,Guatemala,San Marcos,El Tumbador,,rural,,,14.801889,-92.047376,official_emis,exact,open
GTM_010205,12-16-0762-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.872535,-92.064114,official_emis,exact,open
GTM_010206,12-16-0763-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.850575,-92.063855,official_emis,exact,open
GTM_010207,12-16-0764-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.820969,-92.100393,official_emis,exact,open
GTM_010208,12-16-0765-43,GTM,EORM MIGUEL ZENON RODRIGUEZ RAYO,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.802147,-92.097915,official_emis,exact,open
GTM_010209,12-16-0766-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.866162,-92.066391,official_emis,exact,open
GTM_010210,12-16-0767-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.862736,-92.079874,official_emis,exact,open
GTM_010211,12-16-0771-45,GTM,IEBC DE ENSEÑANZA,,2,Basico,public,Guatemala,San Marcos,Catarina,,urban,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010212,12-16-1237-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.894028,-92.054065,official_emis,exact,open
GTM_010213,12-16-1311-45,GTM,IEBC,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
