geo_id,source_id,lby_reliable
LBY_003258,MI-102,Reliable
LBY_003259,GM-098,Reliable
LBY_003260,GM-220,Reliable
LBY_003261,WM-117,Reliable
LBY_003262,MI-337,Reliable
LBY_003263,JA-165,Reliable
LBY_003264,MI-527,Reliable
LBY_003265,GM-102,Reliable
LBY_003266,DA-025,Reliable
LBY_003267,MO-053,Reliable
LBY_003268,MO-104,Reliable
LBY_003269,DA-169,Reliable
LBY_003270,DA-105,Reliable
LBY_003271,SI-070,Reliable
LBY_003272,GM-120,Reliable
LBY_003273,ZA-216,Reliable
LBY_003274,GM-161,Reliable
LBY_003275,MA-114,Reliable
LBY_003276,GM-099,Reliable
LBY_003277,MI-204,Reliable
LBY_003278,BI-014,Reliable
LBY_003279,MA-197,Reliable
LBY_003280,MA-047,Reliable
LBY_003281,WM-120,Reliable
LBY_003282,GM-059,Reliable
LBY_003283,MI-457,Reliable
LBY_003284,JA-170,Reliable
LBY_003285,ZA-016,Reliable
LBY_003286,WM-284,Reliable
LBY_003287,GM-068,Reliable
LBY_003288,BI-137,Reliable
LBY_003289,WM-279,Reliable
LBY_003290,ZA-133,Reliable
LBY_003291,MA-213,Reliable
LBY_003292,JU-024,Unrelaible
LBY_003293,MA-113,Reliable
LBY_003294,MO-008,Reliable
LBY_003295,WM-148,Reliable
LBY_003296,TR-508,Reliable
LBY_003297,MI-011,Reliable
LBY_003298,KU-024,Reliable
LBY_003299,KO-002,Reliable
LBY_003300,TU-025,Reliable
LBY_003301,MI-045,Reliable
LBY_003302,MU-081,Reliable
LBY_003303,SI-037,Reliable
LBY_003304,WM-358,Reliable
LBY_003305,GA-001,Reliable
LBY_003306,KU-114,Reliable
LBY_003307,MA-083,Reliable
LBY_003308,WM-123,Reliable
LBY_003309,WM-227,Reliable
LBY_003310,MI-187,Reliable
LBY_003311,MU-212,Reliable
LBY_003312,WH-028,Reliable
LBY_003313,BI-041,Reliable
LBY_003314,BI-523,Reliable
LBY_003315,MI-128,Reliable
LBY_003316,MO-089,Reliable
LBY_003317,MO-026,Reliable
LBY_003318,JA-137,Reliable
LBY_003319,WA-020,Reliable
LBY_003320,GA-009,Reliable
LBY_003321,BI-121,Reliable
LBY_003322,WS-056,Reliable
LBY_003323,WH-004,Reliable
LBY_003324,MA-010,Unrelaible
LBY_003325,SI-027,Reliable
LBY_003326,WM-224,Reliable
LBY_003327,BI-478,Reliable
LBY_003328,MI-145,Reliable
LBY_003329,WM-382,Reliable
LBY_003330,TR-275,Reliable
LBY_003331,MA-016,Reliable
LBY_003332,TU-097,Reliable
LBY_003333,KU-285,Reliable
LBY_003334,MA-133,Reliable
LBY_003335,MI-123,Reliable
LBY_003336,MA-088,Reliable
LBY_003337,TU-079,Reliable
LBY_003338,TU-080,Reliable
LBY_003339,GM-095,Reliable
LBY_003340,AJ-044,Reliable
LBY_003341,NA-107,Reliable
LBY_003342,GM-069,Reliable
LBY_003343,MI-114,Reliable
LBY_003344,MI-512,Reliable
LBY_003345,WM-394,Reliable
LBY_003346,GM-215,Reliable
LBY_003347,GM-049,Reliable
LBY_003348,MA-180,Reliable
LBY_003349,TR-067,Reliable
LBY_003350,TR-064,Reliable
LBY_003351,TR-382,Reliable
LBY_003352,NA-044,Reliable
LBY_003353,TU-112,Reliable
LBY_003354,MU-176,Reliable
LBY_003355,MU-019,Reliable
LBY_003356,MU-228,Reliable
LBY_003357,BI-218,Reliable
LBY_003358,WM-266,Reliable
LBY_003359,MI-176,Reliable
LBY_003360,GM-209,Reliable
LBY_003361,GM-041,Reliable
LBY_003362,ZA-123,Reliable
LBY_003363,KU-053,Reliable
LBY_003364,TR-247,Reliable
LBY_003365,JA-160,Reliable
LBY_003366,ZA-116,Unrelaible
LBY_003367,AJ-054,Reliable
LBY_003368,MU-108,Reliable
LBY_003369,MI-354,Reliable
LBY_003370,KU-048,Reliable
LBY_003371,DA-001,Reliable
LBY_003372,MI-340,Reliable
LBY_003373,MU-011,Reliable
LBY_003374,DA-115,Reliable
LBY_003375,TU-094,Reliable
LBY_003376,KU-240,Reliable
LBY_003377,TR-454,Reliable
LBY_003378,BI-390,Reliable
LBY_003379,DA-092,Unrelaible
LBY_003380,BI-454,Reliable
LBY_003381,BI-001,Reliable
LBY_003382,JA-131,Reliable
LBY_003383,KU-011,Reliable
LBY_003384,TR-271,Reliable
LBY_003385,WS-070,Reliable
LBY_003386,GM-029,Reliable
LBY_003387,GM-202,Reliable
LBY_003388,MI-177,Reliable
LBY_003389,MI-471,Reliable
LBY_003390,WA-030,Reliable
LBY_003391,BI-522,Reliable
LBY_003392,BI-004,Reliable
LBY_003393,WA-014,Reliable
LBY_003394,ZA-064,Unrelaible
LBY_003395,KU-056,Reliable
LBY_003396,KU-135,Reliable
LBY_003397,JA-315,Reliable
LBY_003398,ZA-018,Reliable
LBY_003399,MU-001,Reliable
LBY_003400,KU-110,Reliable
LBY_003401,TR-293,Reliable
LBY_003402,WM-073,Reliable
LBY_003403,MI-062,Reliable
LBY_003404,JA-244,Reliable
LBY_003405,TR-184,Reliable
LBY_003406,TR-468,Reliable
LBY_003407,MI-052,Reliable
LBY_003408,SI-102,Reliable
LBY_003409,TR-467,Reliable
LBY_003410,WM-115,Reliable
LBY_003411,AJ-039,Reliable
LBY_003412,MU-197,Reliable
LBY_003413,MI-285,Reliable
LBY_003414,GM-122,Reliable
LBY_003415,GM-097,Reliable
LBY_003416,WM-378,Reliable
LBY_003417,MI-361,Reliable
LBY_003418,GM-091,Reliable
LBY_003419,BI-031,Reliable
LBY_003420,MU-050,Reliable
LBY_003421,WH-005,Reliable
LBY_003422,TU-013,Reliable
LBY_003423,MU-279,Reliable
LBY_003424,JA-180,Reliable
LBY_003425,SI-013,Reliable
LBY_003426,JA-056,Reliable
LBY_003427,MU-406,Reliable
LBY_003428,GA-013,Reliable
LBY_003429,AJ-018,Reliable
LBY_003430,SI-068,Reliable
LBY_003431,SI-067,Reliable
LBY_003432,TU-010,Reliable
LBY_003433,WM-406,Reliable
LBY_003434,BI-126,Reliable
LBY_003435,WA-016,Reliable
LBY_003436,WM-090,Reliable
LBY_003437,ZA-174,Reliable
LBY_003438,WM-368,Reliable
LBY_003439,MI-345,Reliable
LBY_003440,MA-009,Reliable
LBY_003441,WS-014,Reliable
LBY_003442,TU-031,Reliable
LBY_003443,BI-261,Reliable
LBY_003444,JA-092,Reliable
LBY_003445,WM-146,Reliable
LBY_003446,MU-068,Reliable
LBY_003447,SA-094,Reliable
LBY_003448,SA-044,Reliable
LBY_003449,GM-080,Reliable
LBY_003450,SI-108,Reliable
LBY_003451,DA-089,Reliable
LBY_003452,TR-032,Reliable
LBY_003453,WM-323,Reliable
LBY_003454,KU-163,Reliable
LBY_003455,ZA-125,Reliable
LBY_003456,WM-231,Reliable
LBY_003457,GM-125,Reliable
LBY_003458,MI-362,Reliable
LBY_003459,KU-147,Reliable
LBY_003460,MI-424,Reliable
LBY_003461,TR-253,Reliable
LBY_003462,NA-048,Reliable
LBY_003463,GM-130,Reliable
LBY_003464,SA-097,Reliable
LBY_003465,SA-053,Reliable
LBY_003466,KU-051,Reliable
LBY_003467,MU-315,Reliable
LBY_003468,JA-234,Unrelaible
LBY_003469,NA-113,Reliable
LBY_003470,SI-084,Reliable
LBY_003471,BI-456,Reliable
LBY_003472,DA-064,Reliable
LBY_003473,TR-171,Reliable
LBY_003474,DA-063,Reliable
LBY_003475,BI-223,Reliable
LBY_003476,TR-033,Reliable
LBY_003477,GM-062,Reliable
LBY_003478,BI-091,Reliable
LBY_003479,MA-120,Reliable
LBY_003480,JA-243,Reliable
LBY_003481,JA-235,Reliable
LBY_003482,MA-135,Reliable
LBY_003483,TU-040,Reliable
LBY_003484,WM-016,Reliable
LBY_003485,GM-067,Reliable
LBY_003486,MI-028,Reliable
LBY_003487,BI-079,Reliable
LBY_003488,BI-471,Reliable
LBY_003489,MA-096,Reliable
LBY_003490,MI-034,Reliable
LBY_003491,WM-043,Reliable
LBY_003492,TR-034,Reliable
LBY_003493,NA-082,Reliable
LBY_003494,GM-129,Reliable
LBY_003495,ZA-128,Reliable
LBY_003496,BI-178,Reliable
LBY_003497,bi-514,Reliable
LBY_003498,BI-007,Reliable
LBY_003499,GA-026,Reliable
LBY_003500,WM-215,Reliable
LBY_003501,JA-200,Reliable
LBY_003502,MI-534,Reliable
LBY_003503,GM-199,Reliable
LBY_003504,GM-025,Reliable
LBY_003505,TU-050,Reliable
LBY_003506,BI-195,Reliable
LBY_003507,DA-160,Reliable
LBY_003508,WM-352,Reliable
LBY_003509,MU-399,Reliable
LBY_003510,MI-056,Reliable
LBY_003511,MI-367,Reliable
LBY_003512,NA-034,Reliable
LBY_003513,DA-121,Reliable
LBY_003514,WM-388,Reliable
LBY_003515,WM-019,Reliable
LBY_003516,WM-145,Reliable
LBY_003517,AJ-043,Reliable
LBY_003518,BI-114,Reliable
LBY_003519,WM-384,Reliable
LBY_003520,ZA-212,Unrelaible
LBY_003521,MI-022,Reliable
LBY_003522,BI-065,Reliable
LBY_003523,MI-057,Reliable
LBY_003524,TR-458,Reliable
LBY_003525,BI-090,Reliable
LBY_003526,MU-162,Reliable
LBY_003527,JA-142,Reliable
LBY_003528,TR-364,Reliable
LBY_003529,bi-209,Reliable
LBY_003530,MI-266,Reliable
LBY_003531,MI-239,Reliable
LBY_003532,TU-054,Reliable
LBY_003533,NA-103,Reliable
LBY_003534,TU-058,Reliable
LBY_003535,JA-216,Reliable
LBY_003536,WM-391,Reliable
LBY_003537,WM-393,Reliable
LBY_003538,WM-392,Reliable
LBY_003539,JA-007,Reliable
LBY_003540,JA-233,Reliable
LBY_003541,MA-002,Reliable
LBY_003542,JA-218,Reliable
LBY_003543,TR-251,Reliable
LBY_003544,MA-087,Reliable
LBY_003545,MU-143,Reliable
LBY_003546,GM-087,Reliable
LBY_003547,JA-071,Reliable
LBY_003548,KU-284,Reliable
LBY_003549,MI-417,Reliable
LBY_003550,MI-116,Reliable
LBY_003551,MI-485,Reliable
LBY_003552,ZA-219,Reliable
LBY_003553,BI-071,Reliable
LBY_003554,BI-498,Reliable
LBY_003555,BI-105,Reliable
LBY_003556,TR-200,Reliable
LBY_003557,MU-066,Reliable
LBY_003558,TR-310,Reliable
LBY_003559,JU-058,Reliable
LBY_003560,JU-022,Reliable
LBY_003561,ZA-201,Reliable
LBY_003562,TR-143,Reliable
LBY_003563,WM-033,Reliable
LBY_003564,MI-392,Reliable
LBY_003565,AJ-052,Reliable
LBY_003566,JU-010,Reliable
LBY_003567,MA-224,Reliable
LBY_003568,MI-322,Reliable
LBY_003569,TR-381,Reliable
LBY_003570,WM-165,Reliable
LBY_003571,BI-509,Reliable
LBY_003572,BI-249,Reliable
LBY_003573,JA-278,Reliable
LBY_003574,DA-094,Reliable
LBY_003575,DA-166,Reliable
LBY_003576,MI-019,Reliable
LBY_003577,WM-114,Reliable
LBY_003578,MU-275,Reliable
LBY_003579,WM-044,Reliable
LBY_003580,MU-111,Reliable
LBY_003581,JA-195,Reliable
LBY_003582,WH-053,Reliable
LBY_003583,ZA-167,Reliable
LBY_003584,MI-321,Reliable
LBY_003585,BI-087,Reliable
LBY_003586,NA-056,Reliable
LBY_003587,DA-119,Reliable
LBY_003588,DA-174,Reliable
LBY_003589,WH-021,Reliable
LBY_003590,SI-117,Reliable
LBY_003591,TU-068,Reliable
LBY_003592,JA-078,Reliable
LBY_003593,GM-079,Reliable
LBY_003594,MI-464,Reliable
LBY_003595,DA-097,Reliable
LBY_003596,ZA-229,Reliable
LBY_003597,ZA-213,Reliable
LBY_003598,MU-042,Reliable
LBY_003599,MU-173,Reliable
LBY_003600,SA-058,Reliable
LBY_003601,BI-472,Reliable
LBY_003602,BI-081,Reliable
LBY_003603,MI-371,Reliable
LBY_003604,BI-005,Reliable
LBY_003605,MO-088,Reliable
LBY_003606,MO-025,Reliable
LBY_003607,TR-272,Reliable
LBY_003608,MI-382,Reliable
LBY_003609,BI-110,Reliable
LBY_003610,SI-006,Reliable
LBY_003611,BI-466,Reliable
LBY_003612,BI-059,Reliable
LBY_003613,JA-101,Reliable
LBY_003614,TR-365,Reliable
LBY_003615,GM-010,Reliable
LBY_003616,WS-034,Reliable
LBY_003617,WM-371,Reliable
LBY_003618,JA-102,Reliable
LBY_003619,JA-261,Reliable
LBY_003620,MU-045,Reliable
LBY_003621,SI-111,Reliable
LBY_003622,WM-023,Reliable
LBY_003623,MI-443,Reliable
LBY_003624,DA-050,Reliable
LBY_003625,BI-117,Reliable
LBY_003626,MU-110,Reliable
LBY_003627,WM-018,Reliable
LBY_003628,BI-109,Reliable
LBY_003629,MI-044,Reliable
LBY_003630,KU-167,Reliable
LBY_003631,JU-036,Reliable
LBY_003632,WM-243,Unrelaible
LBY_003633,SI-085,Reliable
LBY_003634,JU-009,Reliable
LBY_003635,KU-243,Reliable
LBY_003636,WM-324,Reliable
LBY_003637,MA-069,Reliable
LBY_003638,MI-387,Reliable
LBY_003639,MI-386,Reliable
LBY_003640,MU-079,Reliable
LBY_003641,TU-024,Reliable
LBY_003642,DA-009,Reliable
LBY_003643,MU-368,Reliable
LBY_003644,MU-073,Reliable
LBY_003645,MI-200,Reliable
LBY_003646,MU-165,Reliable
LBY_003647,MI-344,Reliable
LBY_003648,MU-077,Reliable
LBY_003649,MI-074,Reliable
LBY_003650,KU-242,Reliable
LBY_003651,JA-018,Reliable
LBY_003652,WS-027,Reliable
LBY_003653,MU-169,Reliable
LBY_003654,MA-022,Reliable
LBY_003655,MA-021,Unrelaible
LBY_003656,BI-210,Reliable
LBY_003657,MU-168,Reliable
LBY_003658,TR-191,Reliable
LBY_003659,MI-131,Reliable
LBY_003660,WS-001,Reliable
LBY_003661,MI-211,Reliable
LBY_003662,WH-039,Reliable
LBY_003663,MU-200,Reliable
LBY_003664,GM-060,Reliable
LBY_003665,DA-146,Reliable
LBY_003666,BI-169,Unrelaible
LBY_003667,DA-033,Reliable
LBY_003668,WS-002,Reliable
LBY_003669,MA-111,Reliable
LBY_003670,JA-186,Reliable
LBY_003671,MU-227,Reliable
LBY_003672,MI-132,Reliable
LBY_003673,MA-124,Reliable
LBY_003674,WM-209,Reliable
LBY_003675,JA-191,Reliable
LBY_003676,MU-147,Reliable
LBY_003677,WM-144,Reliable
LBY_003678,BI-162,Reliable
LBY_003679,WS-033,Reliable
LBY_003680,MA-014,Reliable
LBY_003681,MI-031,Reliable
LBY_003682,WM-251,Reliable
LBY_003683,NA-001,Reliable
LBY_003684,JA-292,Reliable
LBY_003685,AJ-088,Reliable
LBY_003686,AJ-089,Reliable
LBY_003687,DA-162,Reliable
LBY_003688,ZA-041,Reliable
LBY_003689,KU-093,Reliable
LBY_003690,KO-013,Reliable
LBY_003691,BI-009,Reliable
LBY_003692,ZA-214,Reliable
LBY_003693,MU-193,Reliable
LBY_003694,MI-332,Reliable
LBY_003695,WM-191,Reliable
LBY_003696,MI-546,Reliable
LBY_003697,ZA-140,Reliable
LBY_003698,NA-081,Reliable
LBY_003699,ZA-108,Reliable
LBY_003700,NA-038,Reliable
LBY_003701,MI-085,Reliable
LBY_003702,JA-011,Reliable
LBY_003703,SI-028,Reliable
LBY_003704,MA-158,Reliable
LBY_003705,WM-411,Reliable
LBY_003706,BI-057,Reliable
LBY_003707,MI-007,Reliable
LBY_003708,KU-148,Reliable
LBY_003709,TR-055,Reliable
LBY_003710,WM-267,Reliable
LBY_003711,MU-130,Reliable
LBY_003712,WM-079,Reliable
LBY_003713,TR-026,Reliable
LBY_003714,KU-213,Reliable
LBY_003715,JA-072,Reliable
LBY_003716,WM-269,Reliable
LBY_003717,WM-268,Reliable
LBY_003718,BI-050,Reliable
LBY_003719,BI-075,Reliable
LBY_003720,KU-201,Reliable
LBY_003721,WM-399,Reliable
LBY_003722,BI-469,Reliable
LBY_003723,BI-073,Reliable
LBY_003724,BI-049,Reliable
LBY_003725,MI-115,Reliable
LBY_003726,BI-438,Reliable
LBY_003727,WM-271,Reliable
LBY_003728,MU-390,Reliable
LBY_003729,BI-022,Reliable
LBY_003730,WM-017,Reliable
LBY_003731,ZA-066,Reliable
LBY_003732,KU-149,Reliable
LBY_003733,KU-202,Reliable
LBY_003734,JA-012,Reliable
LBY_003735,BI-252,Reliable
LBY_003736,NA-018,Reliable
LBY_003737,MI-287,Reliable
LBY_003738,TR-525,Reliable
LBY_003739,MU-020,Reliable
LBY_003740,WS-053,Reliable
LBY_003741,MI-319,Reliable
LBY_003742,WM-076,Reliable
LBY_003743,DA-072,Reliable
LBY_003744,WM-075,Reliable
LBY_003745,JA-208,Reliable
LBY_003746,JA-123,Reliable
LBY_003747,MU-264,Reliable
LBY_003748,WM-205,Reliable
LBY_003749,MA-023,Reliable
LBY_003750,GA-021,Reliable
LBY_003751,WM-025,Reliable
LBY_003752,WM-074,Reliable
LBY_003753,GA-014,Reliable
LBY_003754,BI-219,Reliable
LBY_003755,SI-083,Reliable
LBY_003756,GM-222,Reliable
LBY_003757,GM-105,Reliable
LBY_003758,WM-273,Reliable
LBY_003759,TR-188,Reliable
LBY_003760,MI-398,Reliable
LBY_003761,WM-359,Reliable
LBY_003762,WM-113,Reliable
LBY_003763,MI-498,Reliable
LBY_003764,KU-166,Reliable
LBY_003765,TU-087,Reliable
LBY_003766,TR-524,Reliable
LBY_003767,GM-154,Reliable
LBY_003768,SI-009,Reliable
LBY_003769,ZA-127,Reliable
LBY_003770,GM-052,Reliable
LBY_003771,BI-113,Reliable
LBY_003772,WH-031,Reliable
LBY_003773,KU-078,Reliable
LBY_003774,KU-255,Reliable
LBY_003775,KU-057,Reliable
LBY_003776,MI-036,Reliable
LBY_003777,WM-349,Reliable
LBY_003778,TR-068,Reliable
LBY_003779,ZA-079,Reliable
LBY_003780,SA-014,Reliable
LBY_003781,SA-084,Reliable
LBY_003782,BI-269,Reliable
LBY_003783,SI-059,Reliable
LBY_003784,JU-034,Reliable
LBY_003785,JU-035,Reliable
LBY_003786,JU-037,Reliable
LBY_003787,JU-033,Reliable
LBY_003788,JU-063,Reliable
LBY_003789,KU-043,Reliable
LBY_003790,TR-312,Reliable
LBY_003791,JA-134,Reliable
LBY_003792,GM-152,Reliable
LBY_003793,MI-450,Reliable
LBY_003794,TR-056,Reliable
LBY_003795,SI-087,Reliable
LBY_003796,KU-221,Reliable
LBY_003797,BI-464,Reliable
LBY_003798,BI-055,Reliable
LBY_003799,TU-115,Reliable
LBY_003800,JA-232,Reliable
LBY_003801,MI-391,Reliable
LBY_003802,ZA-129,Reliable
LBY_003803,WM-222,Reliable
LBY_003804,JA-115,Reliable
LBY_003805,TR-355,Reliable
LBY_003806,GM-166,Reliable
LBY_003807,BI-493,Reliable
LBY_003808,MI-384,Reliable
LBY_003809,WM-288,Reliable
LBY_003810,WM-291,Reliable
LBY_003811,WM-398,Reliable
LBY_003812,BI-176,Reliable
LBY_003813,TR-544,Reliable
LBY_003814,TR-543,Reliable
LBY_003815,MA-208,Reliable
LBY_003816,MA-084,Reliable
LBY_003817,NA-047,Reliable
LBY_003818,NA-131,Reliable
LBY_003819,MI-324,Reliable
LBY_003820,WS-003,Reliable
LBY_003821,WM-325,Reliable
LBY_003822,MU-241,Reliable
LBY_003823,WM-350,Reliable
LBY_003824,JA-057,Reliable
LBY_003825,MI-043,Reliable
LBY_003826,MI-047,Reliable
LBY_003827,TR-186,Reliable
LBY_003828,JA-260,Reliable
LBY_003829,KU-254,Reliable
LBY_003830,SA-052,Reliable
LBY_003831,WS-022,Reliable
LBY_003832,NA-100,Reliable
LBY_003833,ZA-143,Reliable
LBY_003834,DA-042,Reliable
LBY_003835,DA-056,Reliable
LBY_003836,DA-156,Reliable
LBY_003837,DA-053,Reliable
LBY_003838,WA-026,Reliable
LBY_003839,MI-054,Reliable
LBY_003840,SI-093,Reliable
LBY_003841,KU-264,Reliable
LBY_003842,DA-086,Reliable
LBY_003843,WM-239,Reliable
LBY_003844,NA-004,Reliable
LBY_003845,DA-047,Reliable
LBY_003846,WM-238,Reliable
LBY_003847,NA-092,Reliable
LBY_003848,NA-080,Reliable
LBY_003849,JA-302,Reliable
LBY_003850,NA-095,Reliable
LBY_003851,TR-402,Reliable
LBY_003852,AJ-019,Reliable
LBY_003853,WM-091,Reliable
LBY_003854,TR-165,Reliable
LBY_003855,MO-119,Reliable
LBY_003856,MU-047,Reliable
LBY_003857,SI-053,Reliable
LBY_003858,DA-100,Reliable
LBY_003859,WM-210,Reliable
LBY_003860,MI-012,Reliable
LBY_003861,TU-042,Reliable
LBY_003862,MA-196,Reliable
LBY_003863,ZA-215,Reliable
LBY_003864,WS-064,Unrelaible
LBY_003865,WM-147,Reliable
LBY_003866,MA-046,Reliable
LBY_003867,GA-008,Reliable
LBY_003868,BI-179,Reliable
LBY_003869,SA-092,Reliable
LBY_003870,WM-297,Reliable
LBY_003871,SA-038,Reliable
LBY_003872,JA-016,Reliable
LBY_003873,GM-101,Unrelaible
LBY_003874,KU-059,Reliable
LBY_003875,NA-009,Reliable
LBY_003876,WH-052,Reliable
LBY_003877,MU-266,Reliable
LBY_003878,WM-274,Reliable
LBY_003879,MI-107,Reliable
LBY_003880,MO-070,Reliable
LBY_003881,ZA-131,Reliable
LBY_003882,MI-178,Reliable
LBY_003883,MI-165,Reliable
LBY_003884,ZA-225,Reliable
LBY_003885,BI-015,Reliable
LBY_003886,MA-005,Reliable
LBY_003887,MI-009,Reliable
LBY_003888,MA-187,Reliable
LBY_003889,DA-066,Reliable
LBY_003890,BI-204,Reliable
LBY_003891,BI-211,Reliable
LBY_003892,GA-005,Reliable
LBY_003893,NA-112,Reliable
LBY_003894,BI-131,Reliable
LBY_003895,WM-185,Reliable
LBY_003896,KU-002,Reliable
LBY_003897,MU-199,Unrelaible
LBY_003898,WM-014,Reliable
LBY_003899,MO-095,Reliable
LBY_003900,MO-035,Reliable
LBY_003901,MU-242,Reliable
LBY_003902,WM-295,Reliable
LBY_003903,KU-283,Unrelaible
LBY_003904,WM-172,Reliable
LBY_003905,MO-002,Reliable
LBY_003906,WM-237,Reliable
LBY_003907,ZA-144,Reliable
LBY_003908,MO-005,Reliable
LBY_003909,SA-039,Reliable
LBY_003910,GA-020,Reliable
LBY_003911,MU-166,Reliable
LBY_003912,SI-064,Reliable
LBY_003913,JA-150,Reliable
LBY_003914,BI-010,Reliable
LBY_003915,MO-013,Reliable
LBY_003916,MO-045,Reliable
LBY_003917,MO-044,Reliable
LBY_003918,WH-025,Reliable
LBY_003919,GA-025,Reliable
LBY_003920,BI-074,Reliable
LBY_003921,JA-009,Reliable
LBY_003922,MI-251,Reliable
LBY_003923,SI-088,Reliable
LBY_003924,MI-210,Reliable
LBY_003925,MO-009,Reliable
LBY_003926,MO-047,Reliable
LBY_003927,MO-101,Reliable
LBY_003928,NA-015,Reliable
LBY_003929,BI-152,Reliable
LBY_003930,NA-070,Reliable
LBY_003931,MU-208,Reliable
LBY_003932,NA-071,Reliable
LBY_003933,NA-019,Reliable
LBY_003934,TR-316,Reliable
LBY_003935,WH-027,Reliable
LBY_003936,NA-065,Reliable
LBY_003937,ZA-171,Reliable
LBY_003938,WH-026,Reliable
LBY_003939,MO-052,Reliable
LBY_003940,MO-103,Reliable
LBY_003941,TR-311,Reliable
LBY_003942,MO-074,Reliable
LBY_003943,MO-116,Reliable
LBY_003944,MO-059,Reliable
LBY_003945,MO-106,Reliable
LBY_003946,TR-167,Reliable
LBY_003947,MI-389,Reliable
LBY_003948,MI-209,Reliable
LBY_003949,MI-396,Reliable
LBY_003950,MO-049,Reliable
LBY_003951,DA-096,Reliable
LBY_003952,MO-093,Reliable
LBY_003953,MO-032,Reliable
LBY_003954,MO-030,Reliable
LBY_003955,MO-091,Reliable
LBY_003956,MO-031,Reliable
LBY_003957,MO-092,Reliable
LBY_003958,KO-019,Reliable
LBY_003959,MO-016,Reliable
LBY_003960,TU-007,Reliable
LBY_003961,TR-515,Reliable
LBY_003962,MI-292,Reliable
LBY_003963,MI-138,Reliable
LBY_003964,WM-083,Reliable
LBY_003965,JA-314,Reliable
LBY_003966,SI-025,Reliable
LBY_003967,BI-102,Reliable
LBY_003968,TU-086,Reliable
LBY_003969,MI-202,Reliable
LBY_003970,JA-265,Reliable
LBY_003971,JA-264,Reliable
LBY_003972,MI-500,Reliable
LBY_003973,MI-063,Reliable
LBY_003974,WM-289,Reliable
LBY_003975,SI-039,Reliable
LBY_003976,JA-257,Reliable
LBY_003977,MI-323,Reliable
LBY_003978,BI-153,Reliable
LBY_003979,MU-373,Reliable
LBY_003980,KU-153,Reliable
LBY_003981,KU-244,Reliable
LBY_003982,KU-067,Reliable
LBY_003983,GM-021,Reliable
LBY_003984,GM-195,Reliable
LBY_003985,SI-063,Reliable
LBY_003986,GM-186,Reliable
LBY_003987,GM-001,Reliable
LBY_003988,NA-049,Reliable
LBY_003989,DA-018,Reliable
LBY_003990,SI-090,Reliable
LBY_003991,JU-027,Reliable
LBY_003992,MI-260,Reliable
LBY_003993,MI-280,Reliable
LBY_003994,TR-530,Reliable
LBY_003995,TR-390,Reliable
LBY_003996,TR-569,Reliable
LBY_003997,MU-041,Reliable
LBY_003998,MI-242,Reliable
LBY_003999,BI-200,Unrelaible
LBY_004000,GM-135,Reliable
LBY_004001,TR-511,Reliable
LBY_004002,WM-364,Reliable
LBY_004003,KU-109,Reliable
LBY_004004,TR-140,Reliable
LBY_004005,NA-069,Reliable
LBY_004006,BI-521,Reliable
LBY_004007,BI-027,Reliable
LBY_004008,TR-045,Reliable
LBY_004009,BI-185,Reliable
LBY_004010,BI-488,Reliable
LBY_004011,SI-035,Reliable
LBY_004012,MI-511,Reliable
LBY_004013,MU-138,Reliable
LBY_004014,WS-076,Reliable
LBY_004015,MU-274,Reliable
LBY_004016,ZA-124,Reliable
LBY_004017,JU-046,Unrelaible
LBY_004018,JU-069,Reliable
LBY_004019,JU-047,Reliable
LBY_004020,SI-030,Reliable
LBY_004021,TR-455,Reliable
LBY_004022,ZA-082,Reliable
LBY_004023,GM-071,Reliable
LBY_004024,MA-085,Reliable
LBY_004025,WS-035,Reliable
LBY_004026,NA-120,Reliable
LBY_004027,KU-146,Reliable
LBY_004028,JA-037,Reliable
LBY_004029,JA-209,Reliable
LBY_004030,GM-104,Unrelaible
LBY_004031,MI-466,Reliable
LBY_004032,GM-221,Reliable
LBY_004033,MU-392,Reliable
LBY_004034,MU-381,Reliable
LBY_004035,TR-292,Reliable
LBY_004036,DA-145,Reliable
LBY_004037,DA-032,Reliable
LBY_004038,TU-070,Reliable
LBY_004039,KU-319,Reliable
LBY_004040,KU-293,Reliable
LBY_004041,KU-239,Reliable
LBY_004042,KU-049,Reliable
LBY_004043,KU-050,Reliable
LBY_004044,KU-165,Unrelaible
LBY_004045,KU-164,Reliable
LBY_004046,MO-075,Reliable
LBY_004047,MO-117,Reliable
LBY_004048,AJ-017,Reliable
LBY_004049,MI-164,Reliable
LBY_004050,TR-024,Reliable
LBY_004051,WM-232,Reliable
LBY_004052,TR-146,
LBY_004053,TR-497,
LBY_004054,MI-425,
LBY_004055,DA-005,
